Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia,categoriaVia,dia_setmana
2023,Carretera,2023-10-03,B-20,,Cornellà de Llobregat,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",,Un sol sentit,Encalç,,Carretera,Relliscós,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,22.38,Nit,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-09-11,T-713,,"Bisbal de Falset, la",Priorat,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,0.35,Nit,Sortida de la calcada sense especificar,dill-dij,Altres,Dilluns
2023,Carretera,2023-07-22,C-32,,Gavà,Baix Llobregat,Barcelona,0,1,3,4,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,18.13,Tarda,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-09-23,CR,,Alpicat,Segrià,Lleida,0,2,1,3,2,0,0,0,0,2,0,0,0,30.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Altres,,,"Calma, vent molt suau",CapDeSetmana,12.3,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-10-31,N-260,,Montferrer i Castellbò,Alt Urgell,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,10.56,Matí,Bolcada a la calcada,dill-dij,Nacional,Dimarts
2023,Carretera,2023-11-17,B-10,,Barcelona,Barcelonès,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,80.0,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,8.0,Matí,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Zona urbana,2023-03-11,BP-1241,,Sant Feliu de Codines,Vallès Oriental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Travessera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",CapDeSetmana,19.4,Tarda,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-01-22,B-40,2.0,Mataró,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Altres,Giratòria,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,17.18,Tarda,Altres,dg,Altres,Diumenge
2023,Carretera,2023-02-16,N-141C,,Moià,Moianès,Barcelona,0,1,3,4,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,Si,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,13.39,Matí,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dijous
2023,Carretera,2023-09-28,AP-7,,Sant Celoni,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,9.49,Matí,Col.lisió de vehicles en marxa,dill-dij,Autopista/Autovia,Dijous
2023,Carretera,2023-05-17,B-20,,Santa Coloma de Gramenet,Barcelonès,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,80.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,8.02,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-08-04,GI-643,,Gualta,Baix Empordà,Girona,0,1,0,1,3,0,0,0,0,2,0,1,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Encalç,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,12.25,Matí,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-03-06,TP-3311,15.0,Ulldecona,Montsià,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,14.5,Tarda,Sortida de la calcada sense especificar,dill-dij,Altres,Dilluns
2023,Zona urbana,2023-01-30,C-31,,"Tallada d'Empordà, la",Baix Empordà,Girona,0,1,1,2,2,1,0,1,0,0,0,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Atropellament,,Travessera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,16.54,Tarda,Atropellament,dill-dij,Altres,Dilluns
2023,Zona urbana,2023-03-31,C-155,,Lliçà de Vall,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,90.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Envestida (frontal lateral),,Travessera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,14.16,Tarda,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-10-01,C-14,,Fígols i Alinyà,Alt Urgell,Lleida,1,1,0,2,3,0,0,0,0,2,1,0,0,70.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,22.57,Nit,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-04-25,A-2,,Martorell,Baix Llobregat,Barcelona,0,1,3,4,4,0,0,0,0,4,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Fregament o col·lisió lateral,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,19.17,Tarda,Col.lisió de vehicles en marxa,dill-dij,Autopista/Autovia,Dimarts
2023,Carretera,2023-09-28,BP-2121,,"Llacuna, la",Anoia,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,16.24,Tarda,Sortida de la calcada sense especificar,dill-dij,Altres,Dijous
2023,Carretera,2023-07-27,C-17,,"Ametlla del Vallès, l'",Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,Si,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,Vent fort,Feiners,23.06,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij,Altres,Dijous
2023,Carretera,2023-09-29,C-17,,"Masies de Voltregà, les",Osona,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,60.0,No,No n'hi ha,A nivell,Carril d'alentiment,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De nit, il·luminació artificial insuficient",Sols marques viàries (inclou pas vianants),Un sol sentit,Resta sortides de via,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,7.26,Matí,Sortida de la calcada sense especificar,div,Altres,Divendres
2023,Carretera,2023-06-06,C-16,,"Nou de Berguedà, la",Berguedà,Barcelona,0,1,3,4,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,Si,No,Si,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,20.21,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-03-02,C-250,,Quart,Gironès,Girona,0,2,1,3,2,0,0,1,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,18.53,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-11-10,B-224,,Piera,Anoia,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,Vent moderat,CapDeSetmana,15.34,Tarda,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-05-21,C-12,80.0,Ascó,Ribera d'Ebre,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,20.17,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-10-07,CR,1.0,"Vall d'en Bas, la",Garrotxa,Girona,0,1,0,1,2,0,1,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Altres,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,13.37,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-04-15,BV-3003,,Sant Mateu de Bages,Bages,Barcelona,0,1,1,2,1,0,0,0,1,0,0,0,0,50.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,21.04,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dis,Altres,Dissabte
2023,Carretera,2023-08-20,C-17,,Orís,Osona,Barcelona,0,2,0,2,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,18.46,Tarda,Sortida de la calcada sense especificar,dg,Altres,Diumenge
2023,Carretera,2023-09-08,AP-7,,Vilablareix,Gironès,Girona,1,0,2,3,2,0,0,0,0,1,1,0,0,120.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,16.23,Tarda,Col.lisió de vehicles en marxa,div,Autopista/Autovia,Divendres
2023,Carretera,2023-08-08,B-224,15.0,Masquefa,Anoia,Barcelona,0,1,2,3,3,0,0,0,0,1,2,0,0,60.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,9.51,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimarts
2023,Carretera,2023-11-24,AP-7,,Salt,Gironès,Girona,1,0,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,17.0,Tarda,Col.lisió de vehicles en marxa,div,Autopista/Autovia,Divendres
2023,Zona urbana,2023-04-15,BV-1221,,Terrassa,Vallès Occidental,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Sense especificar,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Sense especificar,Caiguda en la via,,Travessera,Sec i net,Carretera convencional,,Sense especificar,"Calma, vent molt suau",CapDeSetmana,12.15,Matí,Bolcada a la calcada,dis,Altres,Dissabte
2023,Carretera,2023-07-06,B-40,,Mataró,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,80.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,9.1,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-01-15,C-12,,Corbins,Segrià,Lleida,1,0,2,3,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Col·lisió frontal,Enllaç d'entrada o eixida,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,13.27,Matí,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-06-03,GI-681,,Llagostera,Gironès,Girona,1,0,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,12.48,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-07-07,N-340,,Vila-seca,Tarragonès,Tarragona,0,1,0,1,2,0,0,0,1,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",,,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,16.36,Tarda,Col.lisió de vehicles en marxa,div,Nacional,Divendres
2023,Carretera,2023-08-31,C-31,,"Hospitalet de Llobregat, l'",Barcelonès,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,60.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,15.16,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-11-20,LP-2015,,Bellpuig,Urgell,Lleida,1,0,0,1,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,20.1,Tarda,Sortida de la calcada sense especificar,dill-dij,Altres,Dilluns
2023,Carretera,2023-11-30,B-10,,Sant Adrià de Besòs,Barcelonès,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,80.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",Feiners,3.22,Nit,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-08-10,C-55,26.0,Manresa,Bages,Barcelona,1,0,0,1,2,0,0,0,1,1,0,0,0,80.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,11.35,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-09-24,CR,68.0,Lleida,Segrià,Lleida,0,2,0,2,1,0,0,0,0,1,0,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,20.14,Tarda,Sortida de la calcada sense especificar,dg,Altres,Diumenge
2023,Carretera,2023-08-24,CR,,Alp,Cerdanya,Girona,0,1,0,1,1,0,1,0,0,0,0,0,0,30.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Altres,Rampa o pendent,"Calma, vent molt suau",Feiners,11.37,Matí,Bolcada a la calcada,dill-dij,Altres,Dijous
2023,Carretera,2023-11-19,C-13,,Camarasa,Noguera,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,12.36,Matí,Sortida de la calcada sense especificar,dg,Altres,Diumenge
2023,Carretera,2023-10-23,BP-1413,,Cerdanyola del Vallès,Vallès Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,1.54,Nit,Sortida de la calcada sense especificar,dill-dij,Altres,Dilluns
2023,Carretera,2023-01-20,BV-4512,3.0,Artés,Bages,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,14.3,Tarda,Sortida de la calcada sense especificar,div,Altres,Divendres
2023,Carretera,2023-03-05,CR,0.0,Barbens,Pla d'Urgell,Lleida,0,1,0,1,2,0,0,2,0,0,0,0,0,30.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,18.33,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-10-27,A-27,,Tarragona,Tarragonès,Tarragona,0,2,0,2,4,0,0,0,1,3,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Un sol sentit,Encalç,Enllaç d'entrada o eixida,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,21.24,Tarda,Col.lisió de vehicles en marxa,div,Autopista/Autovia,Divendres
2023,Carretera,2023-02-12,C-17,75.0,"Masies de Voltregà, les",Osona,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,Carril d'alentiment,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",,Un sol sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,7.07,Matí,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Zona urbana,2023-09-25,C-31,,Cubelles,Garraf,Barcelona,0,1,0,1,2,1,0,0,0,0,1,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Atropellament,,Travessera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,10.4,Matí,Atropellament,dill-dij,Altres,Dilluns
